CompanyID,CompanyShortName,CompanyName,CompanyRomajiName,OrderParentFolder,OrderFolderPath,CadFolderPath,CompanyAddress,CompanyTEL,CompanyFAX,CompanyNotes,UpdatedAt,UpdatedBy
219,RMJ,ＲＭＪ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ＲＭＪ#,,,,,,,
220,ATV,ｱｰﾄﾊﾞﾝ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ｱｰﾄﾊﾞﾝ#,,,,,,,
221,ITS2,ｱｲﾃｨｴｽｴﾝｼﾞﾆｱﾘﾝｸﾞ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ｱｲﾃｨｴｽｴﾝｼﾞﾆｱﾘﾝｸﾞ#,,,,,,,
222,AIN,ｱｲﾝ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ｱｲﾝ#,,,,,,,
223,AXN,ｱｸｼｽ･ﾈｯﾄ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ｱｸｼｽ･ﾈｯﾄ#,,,,,,,
224,AZM2,ｱｽﾞﾏﾈｼﾞ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ｱｽﾞﾏﾈｼﾞ#,,,,,,,
225,ADN,ｱﾄﾞﾆｸｽ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ｱﾄﾞﾆｸｽ#,,,,,,,
226,ALP02,ｱﾙﾊﾟｲﾝﾏﾆｭﾌｧｸﾁｬﾘﾝｸﾞ(旧ｱﾙﾊﾟｲﾝﾌﾟﾚｼｼﾞｮﾝ),,あ行,#\\server\ysd-folder\新一般注文書\あ行\ア　ｱﾙﾊﾟｲﾝﾏﾆｭﾌｧｸﾁｬﾘﾝｸﾞ(旧ｱﾙﾊﾟｲﾝﾌﾟﾚｼｼﾞｮﾝ)#,,,,,,,
227,ISB,イシバシ機工,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イシバシ機工#,,,,,,,
228,ISE,イセ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イセ#,,,,,,,
229,ISG,イソガイ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イソガイ#,,,,,,,
230,ICW,イチワ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イチワ#,,,,,,,
231,IBD,イビデン,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イビデン#,,,,,,,
232,EFC2,イフェクト,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イフェクト#,,,,,,,
233,IWS,イワサキ通信工業,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イワサキ通信工業#,,,,,,,
234,ITP,インタープラン,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　インタープラン#,,,,,,,
235,IPX,インペックス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　インペックス#,,,,,,,
236,EMY,イーエムワイ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イーエムワイ#,,,,,,,
237,EGB,イーグローバレッジ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イーグローバレッジ#,,,,,,,
238,EST,イースタン技研(鈴木接点工業),,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イースタン技研(鈴木接点工業)#,,,,,,,
239,ETW,イーストンワークス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イーストンワークス#,,,,,,,
240,EPE,イーピーイ酒田事業所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イーピーイ 酒田事業所#,,,,,,,
241,指示書.xlsx,イーピーイ静岡事業所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\イ　イーピーイ 静岡事業所#,,,,,,,
242,WST,ウィスト,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウィスト#,,,,,,,
243,WTC,ウィンテクノ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウィンテクノ#,,,,,,,
244,WJD,ウイトコオブジュピター電通,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウイトコオブジュピター電通#,,,,,,,
245,WJD2,ウイトコオブジュピター電通本社,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウイトコオブジュピター電通 本社#,,,,,,,
246,UDB,ウエダ美粧堂,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウエダ美粧堂#,,,,,,,
247,UEN02,ウエノ厚木支店,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウエノ 厚木支店#,,,,,,,
248,UEN7,ウエノ原町支店,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウエノ 原町支店#,,,,,,,
249,UEN4,ウエノ営業一課千葉支店山形支店浜松支店,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウエノ 営業一課 千葉支店 山形支店 浜松支店#,,,,,,,
250,UEN3,ウエノ長岡支店,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウエノ 長岡支店#,,,,,,,
251,WLT,ウォルツ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウォルツ#,,,,,,,
252,EPX,ウシオオプトセミコンダクター,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウシオオプトセミコンダクター#,,,,,,,
253,KOW02,ウッドベル工業（光和精工）☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウッドベル工業（光和精工）☆#,,,,,,,
254,UTI2,ウツヰ名古屋営業所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウツヰ 名古屋営業所#,,,,,,,
255,UTI,ウツヰ東京,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ウツヰ 東京#,,,,,,,
256,USL,ｳｼｵﾗｲﾃｨﾝｸﾞ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\ウ　ｳｼｵﾗｲﾃｨﾝｸﾞ#,,,,,,,
257,ADP,A&Dﾌﾟﾘﾝﾄｴﾝｼﾞﾆｱﾘﾝｸﾞ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　A&Dﾌﾟﾘﾝﾄｴﾝｼﾞﾆｱﾘﾝｸﾞ#,,,,,,,
258,A3C01,A3Cﾃﾞｻﾞｲﾝ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　A3Cﾃﾞｻﾞｲﾝ#,,,,,,,
259,EBN,EBINAX（旧ヱビナ電化工業）,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　EBINAX（旧ヱビナ電化工業）#,,,,,,,
260,1,FDK湖西☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　FDK 湖西　☆#,,,,,,,
261,FDE-001,FDKｴﾅｼﾞｰ☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　FDKｴﾅｼﾞｰ　☆#,,,,,,,
262,HNS,HIｼｽﾃｯｸ（ﾊｰﾈｽｲｼﾊﾗ),,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　HIｼｽﾃｯｸ（ﾊｰﾈｽｲｼﾊﾗ)#,,,,,,,
263,LAD,L&Aﾃﾞﾊﾞｲｽ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　L&Aﾃﾞﾊﾞｲｽ#,,,,,,,
264,MCC,MCCアドバンスドモールディングス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　MCCアドバンスドモールディングス#,,,,,,,
265,MDE,MDｴﾝｼﾞﾆｱﾘﾝｸﾞ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　MDｴﾝｼﾞﾆｱﾘﾝｸﾞ#,,,,,,,
266,NGK-001,NGKセラミックデバイス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　NGKセラミックデバイス#,,,,,,,
267,1,NJコンポーネント（旧FDK山陽工場）☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　NJコンポーネント（旧FDK山陽工場）　☆#,,,,,,,
268,NKW,NKﾜｰｸｽ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　NKﾜｰｸｽ#,,,,,,,
269,NSG,NSGﾌﾟﾚｼｼﾞｮﾝ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　NSGﾌﾟﾚｼｼﾞｮﾝ#,,,,,,,
270,SAS,SAｼｽﾃﾑｽﾞ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　SAｼｽﾃﾑｽﾞ#,,,,,,,
271,SYS,SYSｺｰﾎﾟﾚｰｼｮﾝ(旧彩友社),,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　SYSｺｰﾎﾟﾚｰｼｮﾝ(旧 彩友社)#,,,,,,,
272,AAT-001-B,エイアンドティー,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エイアンドティー#,,,,,,,
273,HSH,エイチエス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エイチエス#,,,,,,,
274,HAT,エイチ･アンド･ティー,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エイチ･アンド･ティー#,,,,,,,
275,ETC,エイテック,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エイテック#,,,,,,,
276,EXP,エクセルパーツ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エクセルパーツ#,,,,,,,
277,EXD-001R,エクセル電子☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エクセル電子　☆#,,,,,,,
278,STT,エスティテック,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エス ティ テック#,,,,,,,
279,SRK,エスアール･カンノ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エスアール･カンノ#,,,,,,,
280,SKY,エスケイワイ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エスケイワイ#,,,,,,,
281,SGM3,エスジーエム,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エスジーエム#,,,,,,,
282,A-010-1(20180604).xlsx,エスビー商会,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エスビー商会#,,,,,,,
283,SGK,エス・ジー・ケイ(山陽マーク製作所内の指示書使用)☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エス・ジー・ケイ (山陽マーク製作所内の指示書使用)☆#,,,,,,,
284,STI,エス･ティー･アイプロダクツ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エス･ティー･アイプロダクツ#,,,,,,,
285,ENA,エナ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エナ#,,,,,,,
286,NYS,エヌワイエス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エヌワイエス#,,,,,,,
287,NPL,エヌ・プラス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エヌ・プラス#,,,,,,,
288,EPO,エピオン,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エピオン#,,,,,,,
289,FN01,エフエヌ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エフエヌ#,,,,,,,
290,EFC,エフォートコーポレーション,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エフォートコーポレーション#,,,,,,,
291,MES,エムイーエス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エムイーエス#,,,,,,,
292,MAT2,エムエイティ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エムエイティ#,,,,,,,
293,MSP,エムエスパートナーズ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エムエスパートナーズ#,,,,,,,
294,MCM,エムコマース,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エムコマース#,,,,,,,
295,MPL,エムプラス製作所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エムプラス製作所#,,,,,,,
296,MIS02,エム･アイ･エス☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エム･アイ･エス ☆#,,,,,,,
297,MIC,エム･アイ･シー,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エム･アイ･シー#,,,,,,,
298,ELN,エラン,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エラン#,,,,,,,
299,ETR,エントラスト,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エントラスト#,,,,,,,
300,ARA,エーアールエーテクノ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エーアールエーテクノ#,,,,,,,
301,AKI,エーケイ設計,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エーケイ設計#,,,,,,,
302,ASC-001,エーシック,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エーシック#,,,,,,,
303,ASP,エーシップス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エーシップス#,,,,,,,
304,ACD,エースキャド,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エースキャド#,,,,,,,
305,ADY,エーディーワイ（ｽﾋﾟｰﾄﾞｼﾞｬﾊﾟﾝ)☆,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エーディーワイ（ｽﾋﾟｰﾄﾞｼﾞｬﾊﾟﾝ)　☆#,,,,,,,
306,AB01,エービー,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エービー#,,,,,,,
307,APF,エーピーエフ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　エーピーエフ#,,,,,,,
308,HNS2,ＨＮＳ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ＨＮＳ#,,,,,,,
309,MTC,Ｍ－ＴＥＣ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　Ｍ－ＴＥＣ#,,,,,,,
310,G-060-1(20171011).xlsx,ＮＮＰ電子,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ＮＮＰ電子#,,,,,,,
311,SCW,ＳＣＷ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ＳＣＷ#,,,,,,,
312,SDK,ＳＤＫ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ＳＤＫ#,,,,,,,
313,SKB,ＳＫＢ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ＳＫＢ#,,,,,,,
314,STI2,ＳＴＩ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ＳＴＩ#,,,,,,,
315,SGK03,ｴｽｼﾞｰ工業,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴｽｼﾞｰ工業#,,,,,,,
316,SDS,ｴｽﾃﾞｨ商事,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴｽﾃﾞｨ商事#,,,,,,,
317,ETN,ｴﾀｰﾅﾙ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾀｰﾅﾙ#,,,,,,,
318,ELS,ｴﾄﾞﾜｰｽﾞﾗｲﾌｻｲｴﾝｽ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾄﾞﾜｰｽﾞﾗｲﾌｻｲｴﾝｽ#,,,,,,,
319,NPC02,ｴﾇﾋﾟｲｼｲ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾇﾋﾟｲｼｲ#,,,,,,,
320,NYD,ｴﾇﾜｲﾃﾞｰﾀ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾇﾜｲﾃﾞｰﾀ#,,,,,,,
321,MFN,ｴﾑ・ﾌｧｽﾆﾝｸﾞ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾑ・ﾌｧｽﾆﾝｸﾞ#,,,,,,,
322,MTS02,ｴﾑ･ﾃｨ･ｴｽ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾑ･ﾃｨ･ｴｽ#,,,,,,,
323,AP-30(20100622).xls,ｴﾑｱｰﾄ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾑｱｰﾄ#,,,,,,,
324,MGP,ｴﾑｼﾞｰﾌﾟﾚｼｼﾞｮﾝ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\エ　ｴﾑｼﾞｰﾌﾟﾚｼｼﾞｮﾝ#,,,,,,,
325,OET,OEテクノロジー,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　OEテクノロジー#,,,,,,,
326,OKJ,OKIジャイネットサプライ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　OKIジャイネットサプライ#,,,,,,,
327,OPA-001（20130410）.xls,OPTART,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　OPTART#,,,,,,,
328,OYM,オオヤマ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オオヤマ#,,,,,,,
329,OKB,オカベカミコン,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オカベカミコン#,,,,,,,
330,OZW,オザワ科学(日東電工),,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オザワ科学(日東電工)#,,,,,,,
331,OPR,オプトロンサイエンス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オプトロンサイエンス#,,,,,,,
332,ONC,オムニクス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オムニクス#,,,,,,,
333,OMR2,オムロン一宮事業所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オムロン 一宮事業所#,,,,,,,
334,OMR,オムロン野洲事業所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オムロン 野洲事業所#,,,,,,,
335,OCK,オリエンタルチエン工業,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オリエンタルチエン工業#,,,,,,,
336,OTM3,オリエンタルモーター土浦事業所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オリエンタルモーター 土浦事業所#,,,,,,,
337,A-024-1(20190510).xlsx,オリエンタルモーター甲府事業所,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オリエンタルモーター 甲府事業所#,,,,,,,
338,OTM,オリエンタルモーター(柏事業所含),,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オリエンタルモーター　(柏事業所含)#,,,,,,,
339,ORO,オリオン,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オリオン#,,,,,,,
340,OWG,オンワード技研,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オンワード技研#,,,,,,,
341,OMP,オーエムプランニング,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オーエムプランニング#,,,,,,,
342,OAD,オーツェイド,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オーツェイド#,,,,,,,
343,OTD,オーテ電気,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オーテ電気#,,,,,,,
344,OTP,オートスプライス,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オートスプライス#,,,,,,,
345,ATT2,オートテクニカ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　オートテクニカ#,,,,,,,
346,OAT,ＯＡＴ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　ＯＡＴ#,,,,,,,
347,OTS,ｵｰﾃｨｰｴｽ,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　ｵｰﾃｨｰｴｽ#,,,,,,,
348,ORE,ｵﾘｴﾝﾀﾙ工芸社,,あ行,#\\server\ysd-folder\新一般注文書\あ行\オ　ｵﾘｴﾝﾀﾙ工芸社#,,,,,,,
349,MTB2,ＭＴＢblue,,あ行,#\\server\ysd-folder\新一般注文書\あ行\Ｍ　ＭＴＢblue#,,,,,,,
350,2023.1.1付,Orbray(旧アダマンド並木精密宝石),,あ行,#\\server\ysd-folder\新一般注文書\あ行\Ｏ　Orbray (旧 アダマンド並木精密宝石)#,,,,,,,
351,RKJ,R&KJAPAN,,あ行,#\\server\ysd-folder\新一般注文書\あ行\Ｒ　R&K JAPAN#,,,,,,,
352,RON,Ｒ-one,,あ行,#\\server\ysd-folder\新一般注文書\あ行\Ｒ　Ｒ-one#,,,,,,,
353,KAGA,KAGAUSA,,か行,#\\server\ysd-folder\新一般注文書\か行\K　KAGA USA#,,,,,,,
354,KMG,Kamogawa,,か行,#\\server\ysd-folder\新一般注文書\か行\K　Kamogawa#,,,,,,,
355,KMG2,Kamogawa滋賀営業所,,か行,#\\server\ysd-folder\新一般注文書\か行\K　Kamogawa 滋賀営業所#,,,,,,,
356,KRD,KRDコーポレーション,,か行,#\\server\ysd-folder\新一般注文書\か行\K　KRDコーポレーション#,,,,,,,
357,KMC2,Ｋ-マシン,,か行,#\\server\ysd-folder\新一般注文書\か行\K　Ｋ-マシン#,,,,,,,
358,KDY,かどや,,か行,#\\server\ysd-folder\新一般注文書\か行\か　かどや#,,,,,,,
359,KAK01,カコ,,か行,#\\server\ysd-folder\新一般注文書\か行\か　カコ#,,,,,,,
360,KWT,カシワテクノス,,か行,#\\server\ysd-folder\新一般注文書\か行\か　カシワテクノス#,,,,,,,
361,KTI01,カタイ螺子,,か行,#\\server\ysd-folder\新一般注文書\か行\か　カタイ螺子#,,,,,,,
362,KNE01,カナエ,,か行,#\\server\ysd-folder\新一般注文書\か行\か　カナエ#,,,,,,,
363,KWI01,カワイ,,か行,#\\server\ysd-folder\新一般注文書\か行\か　カワイ#,,,,,,,
364,KMD01,亀田製作所,,か行,#\\server\ysd-folder\新一般注文書\か行\か　亀田製作所#,,,,,,,
365,KHK,兼広機材,,か行,#\\server\ysd-folder\新一般注文書\か行\か　兼広機材#,,,,,,,
366,TND,加積商会⇒谷電気工業,,か行,#\\server\ysd-folder\新一般注文書\か行\か　加積商会⇒谷電気工業#,,,,,,,
367,FJT,加賀ＦＥＩ,,か行,#\\server\ysd-folder\新一般注文書\か行\か　加賀ＦＥＩ#,,,,,,,
368,KTG,堅木(価格改定の際は1ヶ月以上前に伝える),,か行,#\\server\ysd-folder\新一般注文書\か行\か　堅木(価格改定の際は1ヶ月以上前に伝える)#,,,,,,,
369,KSK4,川島工業,,か行,#\\server\ysd-folder\新一般注文書\か行\か　川島工業#,,,,,,,
370,KSS2,川島製作所安達太良工場,,か行,#\\server\ysd-folder\新一般注文書\か行\か　川島製作所　安達太良工場#,,,,,,,
371,KSE01,川崎エコー☆,,か行,#\\server\ysd-folder\新一般注文書\か行\か　川崎エコー　☆#,,,,,,,
372,KJK,川崎自動車工業,,か行,#\\server\ysd-folder\新一般注文書\か行\か　川崎自動車工業#,,,,,,,
